plot_label,plot_number,plot_id_iso,c,totalC,n,totaln,year,treeid,wt,perN,perC,drought,co2,C13,ci,delta_c
site 3,3,FS_D2,-26.17,2.01796,-3.36,0.03907,2012,T21,3.816,1.02384696,52.88155136,Drought,394.81,-8.41,233.39210619469026,-26.17
site 3,3,FS_D2,-26.79,2.08078,-3.57,0.0348,2011,T21,3.935,0.884371029,52.87878018,No drought,392.597,-8.392222222222221,243.16307797443454,-26.79
site 3,3,FS_D2,-26.4,1.9867,-2.41,0.04576,2017,T23,3.818,1.198533263,52.03509691,No drought,407.9508333333333,-8.625,241.43107946165185,-26.4
site 3,3,FS_D2,-25.05,2.08709,-2.51,0.04485,2016,T23,3.955,1.134007585,52.77092288,No drought,404.9063636363636,-8.589,216.08741822204337,-25.049999999999997
site 3,3,FS_D2,-26.89,1.98046,-2.36,0.03968,2015,T23,3.769,1.052799151,52.54603343,Drought,401.98545454545456,-8.533,248.2526986323411,-26.89
site 3,3,FS_D2,-26.74,1.94933,-2.52,0.03571,2014,T23,3.702,0.964613722,52.65613182,Drought,400.08833333333337,-8.503636363636364,244.94547197640117,-26.740000000000002
site 3,3,FS_D2,-26.46,2.04932,-2.35,0.03602,2013,T23,3.881,0.928111312,52.80391652,Drought,397.44363636363636,-8.474545454545455,238.91382549550204,-26.46
site 3,3,FS_D2,-26.32,1.9369,-2.3,0.03051,2012,T23,3.657,0.834290402,52.96417829,Drought,394.81,-8.41,236.01252654867255,-26.32
site 3,3,FS_D2,-26.14,1.99295,-2.46,0.03388,2011,T23,3.772,0.898197243,52.83536585,No drought,392.597,-8.392222222222221,231.87157133726643,-26.14
site 3,3,FS_D2,-26.08,1.92449,-2.75,0.03541,2017,T24,3.764,0.940754516,51.12885228,No drought,407.9508333333333,-8.625,235.65478447640112,-26.08
site 3,3,FS_D2,-25.28,1.92449,-2.88,0.0351,2016,T24,3.744,0.9375,51.4019765,No drought,404.9063636363636,-8.589,220.20814670152856,-25.28
site 3,3,FS_D2,-26.97,2.0117,-2.85,0.03846,2015,T24,3.876,0.992260062,51.90144479,Drought,401.98545454545456,-8.533,249.6756559935639,-26.97
site 3,3,FS_D2,-26.96,2.01796,-2.85,0.03449,2014,T24,3.869,0.891444818,52.15714655,Drought,400.08833333333337,-8.503636363636364,248.8401371681416,-26.96
site 3,3,FS_D2,-26.32,1.9369,-2.96,0.02889,2013,T24,3.731,0.774323238,51.91369606,Drought,397.44363636363636,-8.474545454545455,236.45178527024058,-26.32
site 3,3,FS_D2,-26.05,1.95555,-2.87,0.02855,2012,T24,3.818,0.747773704,51.21922472,Drought,394.81,-8.41,231.29576991150444,-26.05
site 3,3,FS_D2,-26.31,1.92449,-2.9,0.0299,2011,T24,3.655,0.818057456,52.65362517,No drought,392.597,-8.392222222222221,234.82473461160276,-26.310000000000002
site 3,3,FS_D2,-26.08,1.98046,-2.52,0.04455,2017,T27,3.841,1.159854205,51.56105181,No drought,407.9508333333333,-8.625,235.65478447640112,-26.08
site 3,3,FS_D2,-25.27,1.9992,-2.81,0.04546,2016,T27,3.831,1.186635343,52.18480814,No drought,404.9063636363636,-8.589,220.02898459372477,-25.269999999999996
site 3,3,FS_D2,-26.39,1.94933,-2.91,0.03663,2015,T27,3.743,0.97862677,52.07934812,Drought,401.98545454545456,-8.533,239.3592151246983,-26.39
site 3,3,FS_D2,-26.52,1.94311,-2.66,0.03846,2014,T27,3.694,1.041147807,52.60178668,Drought,400.08833333333337,-8.503636363636364,241.05080678466078,-26.520000000000003
site 3,3,FS_D2,-26.38,2.01796,-2.74,0.03266,2013,T27,3.839,0.850742381,52.5647304,Drought,397.44363636363636,-8.474545454545455,237.50694536678122,-26.380000000000003
site 3,3,FS_D2,-25.93,2.0619,-2.58,0.03174,2012,T27,3.899,0.814054886,52.88279046,Drought,394.81,-8.41,229.19943362831856,-25.93
site 3,3,FS_D2,-26.35,1.94311,-2.84,0.03113,2011,T27,3.705,0.840215924,52.44561404,No drought,392.597,-8.392222222222221,235.51959655850538,-26.35
site 3,3,FS_D2,-27.91,1.9369,-2.66,0.03999,2017,T30,3.693,1.082859464,52.44787436,No drought,407.9508333333333,-8.625,268.6879714233038,-27.909999999999997
site 3,3,FS_D2,-26.74,1.94311,-2.89,0.04029,2016,T30,3.713,1.085106383,52.33261514,No drought,404.9063636363636,-8.589,246.36581444086877,-26.74
site 3,3,FS_D2,-28.59,2.05561,-2.64,0.04151,2015,T30,3.896,1.065451745,52.76206366,Drought,401.98545454545456,-8.533,278.49054255832664,-28.590000000000003
site 3,3,FS_D2,-28.3,2.01796,-2.84,0.03907,2014,T30,3.83,1.020104439,52.68825065,Drought,400.08833333333337,-8.503636363636364,272.56218879056047,-28.299999999999997
site 3,3,FS_D2,-27.88,2.00545,-2.68,0.03785,2013,T30,3.746,1.010411105,53.53577149,Drought,397.44363636363636,-8.474545454545455,263.88594778029693,-27.880000000000003
site 3,3,FS_D2,-27.63,2.06819,-2.54,0.03755,2012,T30,3.924,0.956931702,52.70616718,Drought,394.81,-8.41,258.8975309734513,-27.63
site 3,3,FS_D2,-27.63,2.0619,-2.81,0.03296,2011,T30,3.876,0.850361197,53.19659443,No drought,392.597,-8.392222222222221,257.75517885939036,-27.630000000000003
site 6,6,FS_D4,-26.48,1.89354,-4.68,0.03938,2017,T6,3.676,1.071273123,51.51088139,No drought,407.9508333333333,-8.625,242.8751532079646,-26.480000000000004
site 6,6,FS_D4,-25.25,1.97423,-4.72,0.03541,2016,T6,3.815,0.928178244,51.7491481,No drought,404.9063636363636,-8.589,219.67066037811745,-25.25
site 6,6,FS_D4,-27.42,2.03049,-4.44,0.0412,2015,T6,3.873,1.063774852,52.42680093,Drought,401.98545454545456,-8.533,257.6797911504425,-27.42
site 6,6,FS_D4,-27.19,2.03677,-4.85,0.04029,2014,T6,3.863,1.042971784,52.72508413,Drought,400.08833333333337,-8.503636363636364,252.91183259587024,-27.190000000000005
site 6,6,FS_D4,-25.85,1.97423,-4.9,0.03571,2013,T6,3.751,0.952012797,52.63209811,Drought,397.44363636363636,-8.474545454545455,228.18636451400567,-25.85
site 6,6,FS_D4,-26.07,2.03049,-4.75,0.0351,2012,T6,3.866,0.907915158,52.52172788,Drought,394.81,-8.41,231.64515929203537,-26.07
site 6,6,FS_D4,-25.98,2.00545,-4.81,0.03113,2011,T6,3.818,0.81534835,52.52619172,No drought,392.597,-8.392222222222221,229.09212354965587,-25.98
site 6,6,FS_D4,-24.84,1.99295,-2.99,0.03999,2017,T9,3.858,1.036547434,51.65759461,No drought,407.9508333333333,-8.625,213.27164140855456,-24.84
site 6,6,FS_D4,-24.24,2.01796,-3.18,0.03755,2016,T9,3.892,0.964799589,51.84892086,No drought,404.9063636363636,-8.589,201.57528748994363,-24.240000000000002
site 6,6,FS_D4,-25.73,1.94933,-2.91,0.03663,2015,T9,3.716,0.985737352,52.45775027,Drought,401.98545454545456,-8.533,227.61981689460987,-25.730000000000004
site 6,6,FS_D4,-25.7,1.93069,-3.01,0.03388,2014,T9,3.691,0.917908426,52.3080466,Drought,400.08833333333337,-8.503636363636364,226.5343274336283,-25.7
site 6,6,FS_D4,-25.09,1.94311,-3.1,0.03388,2013,T9,3.673,0.922406752,52.90253199,Drought,397.44363636363636,-8.474545454545455,214.82100329115775,-25.090000000000003
site 6,6,FS_D4,-25.43,2.08709,-2.98,0.03571,2012,T9,3.925,0.909808917,53.17426752,Drought,394.81,-8.41,220.46469911504423,-25.43
site 6,6,FS_D4,-25.4,2.0934,-3.04,0.03021,2011,T9,3.928,0.769093686,53.29429735,No drought,392.597,-8.392222222222221,219.01662531956725,-25.399999999999995
site 6,6,FS_D4,-27.05,2.0117,-2.66,0.03419,2017,T13,3.881,0.880958516,51.83457872,No drought,407.9508333333333,-8.625,253.16417865044247,-27.05
site 6,6,FS_D4,-26.19,1.97423,-2.79,0.03449,2016,T13,3.838,0.898645128,51.43903075,No drought,404.9063636363636,-8.589,236.5118985116653,-26.19
site 6,6,FS_D4,-27.96,2.07448,-2.61,0.03449,2015,T13,3.955,0.872060683,52.45208597,Drought,401.98545454545456,-8.533,267.28475333869665,-27.959999999999997
site 6,6,FS_D4,-27.94,2.01796,-2.7,0.03174,2014,T13,3.837,0.827208757,52.59212927,Drought,400.08833333333337,-8.503636363636364,266.1891002949853,-27.940000000000005
site 6,6,FS_D4,-26.74,2.02423,-2.81,0.02824,2013,T13,3.859,0.731795802,52.45478103,Drought,397.44363636363636,-8.474545454545455,243.837905946025,-26.740000000000002
site 6,6,FS_D4,-26.96,1.9369,-2.93,0.0299,2012,T13,3.678,0.812941816,52.6617727,Drought,394.81,-8.41,247.1929867256637,-26.96
site 6,6,FS_D4,-27.08,1.97423,-2.93,0.03021,2011,T13,3.717,0.81275222,53.11353242,No drought,392.597,-8.392222222222221,248.20082708947876,-27.079999999999995
site 6,6,FS_D4,-25.52,2.0619,-2.04,0.04364,2017,T15,3.942,1.107052258,52.30593607,No drought,407.9508333333333,-8.625,225.54626825221237,-25.52
site 6,6,FS_D4,-24.83,1.9867,-1.72,0.03938,2016,T15,3.813,1.032782586,52.10333071,No drought,404.9063636363636,-8.589,212.14585185036196,-24.83
site 6,6,FS_D4,-26.11,2.0619,-2.15,0.03266,2015,T15,3.949,0.827044821,52.21321854,Drought,401.98545454545456,-8.533,234.3788643604183,-26.11
site 6,6,FS_D4,-26.17,2.08078,-2.4,0.0299,2014,T15,3.968,0.753528226,52.4390121,Drought,400.08833333333337,-8.503636363636364,234.85474852507375,-26.17
site 6,6,FS_D4,-25.49,1.9992,-2.24,0.03113,2013,T15,3.799,0.819426165,52.62437484,Drought,397.44363636363636,-8.474545454545455,221.8554039347619,-25.49
site 6,6,FS_D4,-25.21,1.968,-2.14,0.02616,2012,T15,3.728,0.701716738,52.78969957,Drought,394.81,-8.41,216.62141592920355,-25.21
site 6,6,FS_D4,-25.82,2.03677,-2.36,0.02723,2011,T15,3.83,0.710966057,53.17937337,No drought,392.597,-8.392222222222221,226.3126757620452,-25.819999999999997
site 6,6,FS_D4,-25.94,1.9369,-4.28,0.04212,2017,T17,3.778,1.114875596,51.2678666,No drought,407.9508333333333,-8.625,233.12765542035396,-25.939999999999998
site 6,6,FS_D4,-24.32,1.98046,-4.33,0.0412,2016,T17,3.846,1.07124285,51.49401976,No drought,404.9063636363636,-8.589,203.00858435237325,-24.32
site 6,6,FS_D4,-26.31,2.01796,-4.17,0.04728,2015,T17,3.855,1.226459144,52.34656291,Drought,401.98545454545456,-8.533,237.93625776347548,-26.310000000000002
site 6,6,FS_D4,-26.3,2.01796,-4.43,0.04698,2014,T17,3.868,1.214581179,52.17063082,Drought,400.08833333333337,-8.503636363636364,237.15614159292036,-26.3
site 6,6,FS_D4,-24.98,2.04932,-4.08,0.0348,2013,T17,3.911,0.889798006,52.39887497,Drought,397.44363636363636,-8.474545454545455,212.8865431141666,-24.98
site 6,6,FS_D4,-25.18,2.03049,-4.2,0.02916,2012,T17,3.885,0.75057915100000006,52.26486486,Drought,394.81,-8.41,216.09733185840705,-25.18
site 6,6,FS_D4,-24.96,1.92792,-4.43,0.03297,2011,T17,3.758,0.877328366,51.30175625,No drought,392.597,-8.392222222222221,211.37314390363812,-24.96
site 6,6,FS_D4,-25.96,1.92176,-3.09,0.0453,2017,T26,3.853,1.175707241,49.87697898,No drought,407.9508333333333,-8.625,233.48867385693214,-25.96
site 6,6,FS_D4,-25.13,1.86655,-3.41,0.04376,2016,T26,3.698,1.183342347,50.47458085,No drought,404.9063636363636,-8.589,217.52071508447298,-25.13
site 6,6,FS_D4,-26.93,1.87879,-3.34,0.03483,2015,T26,3.74,0.931283422,50.23502674,Drought,401.98545454545456,-8.533,248.9641773129525,-26.93
site 6,6,FS_D4,-27.1,1.93408,-3.19,0.0373,2014,T26,3.806,0.980031529,50.81660536,Drought,400.08833333333337,-8.503636363636364,251.3185604719764,-27.1
site 6,6,FS_D4,-26.34,1.94641,-3.56,0.03668,2013,T26,3.809,0.96298241,51.10028879,Drought,397.44363636363636,-8.474545454545455,236.80350530242083,-26.340000000000003
site 6,6,FS_D4,-26.32,1.91561,-3.66,0.02711,2012,T26,3.791,0.715114745,50.5304669,Drought,394.81,-8.41,236.01252654867255,-26.32
site 6,6,FS_D4,-26,1.89718,-2.85,0.03514,2011,T26,3.729,0.942343792,50.87637436,No drought,392.597,-8.392222222222221,229.43955452310715,-26
site 6,6,FS_D4,-25.97,1.95258,-3.34,0.03018,2017,T27,3.901,0.773647783,50.05331966,No drought,407.9508333333333,-8.625,233.66918307522118,-25.97
site 6,6,FS_D4,-25.45,1.9959,-2.7,0.03761,2016,T27,3.845,0.978153446,51.90897269,No drought,404.9063636363636,-8.589,223.25390253419138,-25.45
site 6,6,FS_D4,-26.39,1.88491,-3.01,0.03009,2015,T27,3.662,0.821682141,51.47214637,Drought,401.98545454545456,-8.533,239.3592151246983,-26.39
site 6,6,FS_D4,-26.7,2.06438,-2.98,0.0339,2014,T27,3.965,0.854981084,52.06506936,Drought,400.08833333333337,-8.503636363636364,244.23735103244834,-26.7
site 6,6,FS_D4,-25.93,1.86043,-2.71,0.02344,2013,T27,3.665,0.639563438,50.76207367,Drought,397.44363636363636,-8.474545454545455,229.5932446427265,-25.93
site 6,6,FS_D4,-26.16,2.00211,-2.77,0.03009,2012,T27,3.848,0.781964657,52.02988565,Drought,394.81,-8.41,233.21741150442475,-26.159999999999997
site 6,6,FS_D4,-26.18,1.9959,-3.08,0.03235,2011,T27,3.882,0.833333333,51.41421947,No drought,392.597,-8.392222222222221,232.56643328416908,-26.18
site 1,1,FS_D5,-24.92,1.85432,-3.16,0.04253,2017,T1,3.661,1.161704452,50.6506419,No drought,407.9508333333333,-8.625,214.71571515486727,-24.92
site 1,1,FS_D5,-23.92,1.90332,-3.74,0.04253,2016,T1,3.749,1.13443585,50.76873833,No drought,404.9063636363636,-8.589,195.84210004022526,-23.92
site 1,1,FS_D5,-24.99,1.94641,-3.73,0.04284,2015,T1,3.787,1.131238447,51.39714814,Drought,401.98545454545456,-8.533,214.45746130329846,-24.990000000000002
site 1,1,FS_D5,-25.79,2.05814,-3.76,0.03792,2014,T1,3.95,0.96,52.10481013,Drought,400.08833333333337,-8.503636363636364,228.1275995575221,-25.79
site 1,1,FS_D5,-25.09,1.89104,-3.83,0.03359,2013,T1,3.646,0.921283598,51.86615469,Drought,397.44363636363636,-8.474545454545455,214.82100329115775,-25.090000000000003
site 1,1,FS_D5,-25.1,1.91561,-3.72,0.03235,2012,T1,3.644,0.887760703,52.56888035,Drought,394.81,-8.41,214.69977433628316,-25.1
site 1,1,FS_D5,-25.29,1.93408,-3.66,0.03142,2011,T1,3.681,0.853572399,52.54224396,No drought,392.597,-8.392222222222221,217.10575496558496,-25.289999999999992
site 1,1,FS_D5,-25.54,1.97731,-2.77,0.03946,2017,T2,3.936,1.00254065,50.23653455,No drought,407.9508333333333,-8.625,225.90728668879052,-25.54
site 1,1,FS_D5,-24.15,1.92792,-2.74,0.04438,2016,T2,3.817,1.162693215,50.50877653,No drought,404.9063636363636,-8.589,199.9628285197103,-24.15
site 1,1,FS_D5,-25.62,1.94024,-2.76,0.04407,2015,T2,3.783,1.164948454,51.28839545,Drought,401.98545454545456,-8.533,225.66325052292845,-25.620000000000005
site 1,1,FS_D5,-26.19,1.9835,-2.83,0.04253,2014,T2,3.808,1.116859244,52.08771008,Drought,400.08833333333337,-8.503636363636364,235.20880899705017,-26.19
site 1,1,FS_D5,-25.18,1.92176,-2.92,0.03699,2013,T2,3.705,0.998380567,51.86936572,Drought,397.44363636363636,-8.474545454545455,216.40374343596864,-25.18
site 1,1,FS_D5,-25.3,1.95258,-3.04,0.03359,2012,T2,3.77,0.890981432,51.79257294,Drought,394.81,-8.41,218.19366814159292,-25.3
site 1,1,FS_D5,-25.24,1.97731,-3.08,0.03359,2011,T2,3.832,0.876565762,51.59994781,No drought,392.597,-8.392222222222221,216.23717753195672,-25.240000000000002
site 1,1,FS_D5,-25.4,1.94641,-0.66,0.04928,2017,T8,3.817,1.291066282,50.99318837,No drought,407.9508333333333,-8.625,223.3801576327433,-25.4
site 1,1,FS_D5,-24.04,1.88491,-0.86,0.04161,2016,T8,3.724,1.117346939,50.61519871,No drought,404.9063636363636,-8.589,197.9920453338696,-24.04
site 1,1,FS_D5,-25.01,1.90332,-0.98,0.03853,2015,T8,3.71,1.038544474,51.30242588,Drought,401.98545454545456,-8.533,214.81320064360426,-25.010000000000005
site 1,1,FS_D5,-25.26,1.91561,-1.2,0.03606,2014,T8,3.708,0.972491909,51.66154261,Drought,400.08833333333337,-8.503636363636364,218.7449970501475,-25.259999999999998
site 1,1,FS_D5,-24.87,2.00211,-1.09,0.03668,2013,T8,3.876,0.946336429,51.65402477,Drought,397.44363636363636,-8.474545454545455,210.9520829371755,-24.870000000000005
site 1,1,FS_D5,-24.87,1.92176,-1.32,0.0339,2012,T8,3.7,0.916216216,51.93945946,Drought,394.81,-8.41,210.681796460177,-24.87
site 1,1,FS_D5,-25.08,1.95876,-0.96,0.03421,2011,T8,3.775,0.906225166,51.88768212,No drought,392.597,-8.392222222222221,213.45772974434607,-25.08
site 1,1,FS_D5,-26.6,1.84211,-1.11,0.03853,2017,T10,3.655,1.054172367,50.3997264,No drought,407.9508333333333,-8.625,245.04126382743362,-26.6
site 1,1,FS_D5,-25.8,1.97731,-1.29,0.04038,2016,T10,3.895,1.036713736,50.76534018,No drought,404.9063636363636,-8.589,229.52457630732093,-25.799999999999997
site 1,1,FS_D5,-27.08,1.89104,-1.43,0.03328,2015,T10,3.736,0.890792291,50.61670236,Drought,401.98545454545456,-8.533,251.6322223652453,-27.08
site 1,1,FS_D5,-27.01,1.86655,-1.27,0.03421,2014,T10,3.679,0.929872248,50.73525415,Drought,400.08833333333337,-8.503636363636364,249.72528834808261,-27.01
site 1,1,FS_D5,-26.92,2.02075,-1.49,0.0339,2013,T10,3.918,0.865237366,51.57605921,Drought,397.44363636363636,-8.474545454545455,247.00338623564687,-26.92
site 1,1,FS_D5,-26.69,1.90332,-1.56,0.02848,2012,T10,3.729,0.763743631,51.04102977,Drought,394.81,-8.41,242.47623008849558,-26.69
site 1,1,FS_D5,-26.69,1.96494,-1.56,0.02969,2011,T10,3.86,0.769170984,50.90518135,No drought,392.597,-8.392222222222221,241.42592310717802,-26.690000000000005
site 1,1,FS_D5,-26.34,1.89104,-1.97,0.03853,2017,T11,3.659,1.053019951,51.6818803,No drought,407.9508333333333,-8.625,240.34802415191737,-26.34
site 1,1,FS_D5,-26.35,1.90332,-1.64,0.03946,2016,T11,3.683,1.071409177,51.67852294,No drought,404.9063636363636,-8.589,239.37849223652455,-26.35
site 1,1,FS_D5,-27.37,1.92792,-1.99,0.04007,2015,T11,3.712,1.079471983,51.9375,Drought,401.98545454545456,-8.533,256.79044279967826,-27.370000000000005
site 1,1,FS_D5,-27.74,2.02697,-1.96,0.03976,2014,T11,3.863,1.029251877,52.47139529,Drought,400.08833333333337,-8.503636363636364,262.6484955752212,-27.740000000000002
site 1,1,FS_D5,-27.14,2.00832,-1.82,0.03545,2013,T11,3.849,0.921018446,52.1777085,Drought,397.44363636363636,-8.474545454545455,250.87230658962912,-27.139999999999997
site 1,1,FS_D5,-27.07,1.95876,-1.54,0.0339,2012,T11,3.79,0.894459103,51.6823219,Drought,394.81,-8.41,249.11462831858407,-27.07
site 1,1,FS_D5,-26.95,2.06438,-1.71,0.03266,2011,T11,3.964,0.823915237,52.07820383,No drought,392.597,-8.392222222222221,245.94252576204522,-26.950000000000003
site 1,1,FS_D5,-27.23,1.94641,-2.27,0.04376,2017,T12,3.778,1.158284807,51.51958708,No drought,407.9508333333333,-8.625,256.413344579646,-27.229999999999997
site 1,1,FS_D5,-27.16,1.89718,-2.36,0.04069,2016,T12,3.663,1.110838111,51.79306579,No drought,404.9063636363636,-8.589,253.89062296862423,-27.159999999999997
site 1,1,FS_D5,-27.74,1.90946,-2.6,0.0413,2015,T12,3.673,1.124421454,51.98638715,Drought,401.98545454545456,-8.533,263.37162059533387,-27.740000000000002
site 1,1,FS_D5,-27.78,1.95876,-2.81,0.041,2014,T12,3.754,1.092168354,52.17794353,Drought,400.08833333333337,-8.503636363636364,263.35661651917405,-27.78
site 1,1,FS_D5,-27.14,1.94641,-2.42,0.03452,2013,T12,3.73,0.925469169,52.18257373,Drought,397.44363636363636,-8.474545454545455,250.87230658962912,-27.139999999999997
site 1,1,FS_D5,-27.07,2.00211,-2.61,0.03452,2012,T12,3.833,0.900600052,52.23349857,Drought,394.81,-8.41,249.11462831858407,-27.07
site 1,1,FS_D5,-26.85,1.95876,-2.52,0.03483,2011,T12,3.737,0.932031041,52.4153064,No drought,392.597,-8.392222222222221,244.20537089478856,-26.849999999999998
site 1,1,FS_D5,-26.75,1.97731,-1.81,0.04161,2017,T18,3.842,1.083029672,51.46564289,No drought,407.9508333333333,-8.625,247.7489021017699,-26.75
site 1,1,FS_D5,-27.17,1.97731,-1.94,0.03884,2016,T18,3.845,1.010143043,51.42548765,No drought,404.9063636363636,-8.589,254.06978507642802,-27.17
site 1,1,FS_D5,-26.94,1.95258,-2.19,0.03514,2015,T18,3.797,0.925467474,51.42428233,Drought,401.98545454545456,-8.533,249.14204698310542,-26.94
site 1,1,FS_D5,-27.1,1.90332,-1.99,0.03761,2014,T18,3.659,1.027876469,52.01749112,Drought,400.08833333333337,-8.503636363636364,251.3185604719764,-27.1
site 1,1,FS_D5,-26.55,1.93408,-2.18,0.0308,2013,T18,3.757,0.819803034,51.47937184,Drought,397.44363636363636,-8.474545454545455,240.49656564031304,-26.550000000000004
site 1,1,FS_D5,-26.75,1.94641,-2.12,0.03018,2012,T18,3.752,0.804371002,51.87659915,Drought,394.81,-8.41,243.52439823008848,-26.75
site 1,1,FS_D5,-27.34,1.96494,-1.7,0.03235,2011,T18,3.761,0.860143579,52.24514757,No drought,392.597,-8.392222222222221,252.71742974434613,-27.340000000000003
site 7,7,FS_D6,-25.68,1.95876,-2.68,0.04038,2017,T2,3.832,1.053757829,51.11586639,No drought,407.9508333333333,-8.625,228.4344157448377,-25.68
site 7,7,FS_D6,-24.11,1.96494,-2.92,0.04069,2016,T2,3.826,1.063512807,51.35755358,No drought,404.9063636363636,-8.589,199.24618008849552,-24.11
site 7,7,FS_D6,-26.27,1.94024,-2.7,0.03792,2015,T2,3.734,1.015532941,51.96143546,Drought,401.98545454545456,-8.533,237.22477908286405,-26.27
site 7,7,FS_D6,-26.05,1.94024,-2.66,0.02987,2014,T2,3.758,0.79483768,51.62959021,Drought,400.08833333333337,-8.503636363636364,232.73038569321537,-26.05
site 7,7,FS_D6,-25.29,1.96494,-2.6,0.02705,2013,T2,3.819,0.708300602,51.45168892,Drought,397.44363636363636,-8.474545454545455,218.33820361295977,-25.289999999999996
site 7,7,FS_D6,-25,1.97731,-2.61,0.02699,2012,T2,3.841,0.702681593,51.47904192,Drought,394.81,-8.41,212.9528274336283,-25
site 7,7,FS_D6,-25.34,1.9959,-2.72,0.03173,2011,T2,3.835,0.8273794,52.04432855,No drought,392.597,-8.392222222222221,217.97433239921338,-25.340000000000003
site 7,7,FS_D6,-26.01,2.02075,-2.03,0.03699,2017,T9,3.872,0.955320248,52.18879132,No drought,407.9508333333333,-8.625,234.3912199483776,-26.010000000000005
site 7,7,FS_D6,-24.48,1.97112,-2.21,0.03853,2016,T9,3.803,1.013147515,51.83066001,No drought,404.9063636363636,-8.589,205.87517807723248,-24.48
site 7,7,FS_D6,-26.44,2.01453,-2.66,0.03637,2015,T9,3.855,0.943450065,52.25758755,Drought,401.98545454545456,-8.533,240.24856347546262,-26.44
site 7,7,FS_D6,-26.47,1.92792,-2.54,0.03421,2014,T9,3.65,0.937260274,52.81972603,Drought,400.08833333333337,-8.503636363636364,240.16565560471972,-26.47
site 7,7,FS_D6,-25.72,2.03942,-2.55,0.03853,2013,T9,3.827,1.006793833,53.29030572,Drought,397.44363636363636,-8.474545454545455,225.90018430483428,-25.72
site 7,7,FS_D6,-25.68,2.03319,-2.7,0.03421,2012,T9,3.808,0.898371849,53.39259454,Drought,394.81,-8.41,224.83206637168138,-25.68
site 7,7,FS_D6,-25.6,1.97112,-2.75,0.0281,2011,T9,3.764,0.746546227,52.36769394,No drought,392.597,-8.392222222222221,222.49093505408058,-25.599999999999998
site 7,7,FS_D6,-27.15,1.9959,-3.12,0.0453,2017,T11,3.861,1.173271173,51.69386169,No drought,407.9508333333333,-8.625,254.9692708333333,-27.15
site 7,7,FS_D6,-25.39,2.00832,-3.37,0.04253,2016,T11,3.848,1.10524948,52.19126819,No drought,404.9063636363636,-8.589,222.1789298873693,-25.390000000000004
site 7,7,FS_D6,-27.12,1.92176,-3.29,0.03297,2015,T11,3.676,0.896898803,52.27856366,Drought,401.98545454545456,-8.533,252.34370104585685,-27.120000000000005
site 7,7,FS_D6,-27.07,1.92792,-3.21,0.03359,2014,T11,3.683,0.912028238,52.34645669,Drought,400.08833333333337,-8.503636363636364,250.7874697640118,-27.07
site 7,7,FS_D6,-26.07,1.96494,-3.03,0.03266,2013,T11,3.745,0.872096128,52.46835781,Drought,397.44363636363636,-8.474545454545455,232.05528486798795,-26.07
site 7,7,FS_D6,-26.27,1.96494,-3.09,0.03018,2012,T11,3.725,0.810201342,52.75006711,Drought,394.81,-8.41,235.13905309734508,-26.269999999999996
site 7,7,FS_D6,-26.56,2.00832,-2.89,0.03018,2011,T11,3.794,0.795466526,52.93410648,No drought,392.597,-8.392222222222221,239.16762177974434,-26.560000000000002
site 7,7,FS_D6,-26.67,1.93408,-0.89,0.04007,2017,T12,3.775,1.061456954,51.23390728,No drought,407.9508333333333,-8.625,246.30482835545723,-26.67
site 7,7,FS_D6,-25.77,1.95876,-1.15,0.03792,2016,T12,3.816,0.993710692,51.33018868,No drought,404.9063636363636,-8.589,228.98708998390984,-25.769999999999996
site 7,7,FS_D6,-27.41,2.00211,-1.33,0.04007,2015,T12,3.88,1.032731959,51.6007732,Drought,401.98545454545456,-8.533,257.50192148028964,-27.41
site 7,7,FS_D6,-27.28,1.92792,-1.48,0.03421,2014,T12,3.735,0.915930388,51.61767068,Drought,400.08833333333337,-8.503636363636364,254.50510471976403,-27.28
site 7,7,FS_D6,-26.36,1.97731,-1,0.02842,2013,T12,3.862,0.735888141,51.19911963,Drought,397.44363636363636,-8.474545454545455,237.15522533460097,-26.36
site 7,7,FS_D6,-26.68,1.93408,-0.94,0.02786,2012,T12,3.74,0.744919786,51.71336898,Drought,394.81,-8.41,242.30153539823007,-26.68
site 7,7,FS_D6,-26.91,2.00832,-0.85,0.02888,2011,T12,3.757,0.76869843,53.45541656,No drought,392.597,-8.392222222222221,245.2476638151426,-26.910000000000004
site 7,7,FS_D6,-25.52,1.92792,-2.34,0.03637,2017,T14,3.817,0.952842547,50.50877653,No drought,407.9508333333333,-8.625,225.54626825221237,-25.52
site 7,7,FS_D6,-24.02,2.00211,-2.01,0.03915,2016,T14,3.883,1.008241051,51.56090652,No drought,404.9063636363636,-8.589,197.63372111826223,-24.02
site 7,7,FS_D6,-25.97,1.92792,-2.71,0.03853,2015,T14,3.737,1.031040942,51.59004549,Drought,401.98545454545456,-8.533,231.8886889782783,-25.97
site 7,7,FS_D6,-26.06,1.95876,-2.69,0.03111,2014,T14,3.805,0.81760841,51.47858081,Drought,400.08833333333337,-8.503636363636364,232.90741592920352,-26.06
site 7,7,FS_D6,-25.76,2.00832,-2.43,0.03606,2013,T14,3.835,0.940286832,52.36818774,Drought,397.44363636363636,-8.474545454545455,226.6036243691948,-25.760000000000005
site 7,7,FS_D6,-25.78,1.97112,-2.69,0.03018,2012,T14,3.822,0.789638932,51.57299843,Drought,394.81,-8.41,226.57901327433626,-25.78
